gene_id	PS
pgi|0000000000535026810|ti|535026|pi|0|	1
pgi|0000000005350263886|ti|535026|pi|0|	1
pgi|0000000005350263030|ti|535026|pi|0|	1
pgi|0000000005350261859|ti|535026|pi|0|	1
pgi|0000000005350263750|ti|535026|pi|0|	1
pgi|0000000005350262913|ti|535026|pi|0|	1
pgi|0000000005350262914|ti|535026|pi|0|	1
pgi|0000000005350263027|ti|535026|pi|0|	1
pgi|0000000000053502698|ti|535026|pi|0|	1
pgi|0000000000535026603|ti|535026|pi|0|	1
pgi|0000000000535026602|ti|535026|pi|0|	1
pgi|0000000005350262543|ti|535026|pi|0|	1
pgi|0000000005350263278|ti|535026|pi|0|	1
pgi|0000000005350263976|ti|535026|pi|0|	1
pgi|0000000005350263967|ti|535026|pi|0|	1
pgi|0000000005350263240|ti|535026|pi|0|	1
pgi|0000000005350263347|ti|535026|pi|0|	1
pgi|0000000005350263337|ti|535026|pi|0|	1
pgi|0000000005350262410|ti|535026|pi|0|	1
pgi|0000000005350263735|ti|535026|pi|0|	1
pgi|0000000005350262286|ti|535026|pi|0|	1
pgi|0000000005350262690|ti|535026|pi|0|	1
pgi|0000000000535026720|ti|535026|pi|0|	1
pgi|0000000005350261069|ti|535026|pi|0|	1
pgi|0000000005350262695|ti|535026|pi|0|	1
pgi|0000000005350261128|ti|535026|pi|0|	1
pgi|0000000005350263255|ti|535026|pi|0|	1
pgi|0000000005350261182|ti|535026|pi|0|	1
pgi|0000000000535026196|ti|535026|pi|0|	1
pgi|0000000000535026711|ti|535026|pi|0|	1
pgi|0000000005350263806|ti|535026|pi|0|	1
pgi|0000000005350261571|ti|535026|pi|0|	1
pgi|0000000005350263112|ti|535026|pi|0|	1
pgi|0000000005350261033|ti|535026|pi|0|	1
pgi|0000000005350263469|ti|535026|pi|0|	1
pgi|0000000005350264040|ti|535026|pi|0|	1
pgi|0000000005350263466|ti|535026|pi|0|	1
pgi|0000000005350261316|ti|535026|pi|0|	1
pgi|0000000000535026883|ti|535026|pi|0|	1
pgi|0000000005350261892|ti|535026|pi|0|	1
pgi|0000000000535026303|ti|535026|pi|0|	1
pgi|0000000005350261296|ti|535026|pi|0|	1
pgi|0000000005350262817|ti|535026|pi|0|	1
pgi|0000000000535026827|ti|535026|pi|0|	1
pgi|0000000005350261347|ti|535026|pi|0|	1
pgi|0000000005350263401|ti|535026|pi|0|	1
pgi|0000000000535026559|ti|535026|pi|0|	1
pgi|0000000005350264114|ti|535026|pi|0|	1
pgi|0000000000535026645|ti|535026|pi|0|	1
pgi|0000000005350263579|ti|535026|pi|0|	1
pgi|0000000005350263659|ti|535026|pi|0|	1
pgi|0000000000535026494|ti|535026|pi|0|	1
pgi|0000000005350263572|ti|535026|pi|0|	1
pgi|0000000005350262649|ti|535026|pi|0|	1
pgi|0000000000535026495|ti|535026|pi|0|	1
pgi|0000000000535026418|ti|535026|pi|0|	1
pgi|0000000005350263962|ti|535026|pi|0|	1
pgi|0000000000535026933|ti|535026|pi|0|	1
pgi|0000000005350262159|ti|535026|pi|0|	1
pgi|0000000005350263718|ti|535026|pi|0|	1
pgi|0000000005350262329|ti|535026|pi|0|	1
pgi|0000000000535026466|ti|535026|pi|0|	1
pgi|0000000005350263607|ti|535026|pi|0|	1
pgi|0000000005350261474|ti|535026|pi|0|	1
pgi|0000000005350264174|ti|535026|pi|0|	1
pgi|0000000000535026461|ti|535026|pi|0|	1
pgi|0000000005350261866|ti|535026|pi|0|	1
pgi|0000000005350261761|ti|535026|pi|0|	1
pgi|0000000000535026188|ti|535026|pi|0|	1
pgi|0000000000535026292|ti|535026|pi|0|	1
pgi|0000000005350263230|ti|535026|pi|0|	1
pgi|0000000005350261223|ti|535026|pi|0|	1
pgi|0000000005350263319|ti|535026|pi|0|	1
pgi|0000000005350261575|ti|535026|pi|0|	1
pgi|0000000005350261359|ti|535026|pi|0|	1
pgi|0000000000053502680|ti|535026|pi|0|	1
pgi|0000000005350264108|ti|535026|pi|0|	1
pgi|0000000005350262080|ti|535026|pi|0|	1
pgi|0000000005350261853|ti|535026|pi|0|	1
pgi|0000000000535026270|ti|535026|pi|0|	1
pgi|0000000000535026951|ti|535026|pi|0|	1
pgi|0000000005350261886|ti|535026|pi|0|	1
pgi|0000000005350264156|ti|535026|pi|0|	19
pgi|0000000005350262039|ti|535026|pi|0|	11
pgi|0000000005350262071|ti|535026|pi|0|	5
pgi|0000000005350262103|ti|535026|pi|0|	11
pgi|0000000005350262318|ti|535026|pi|0|	12
pgi|0000000000535026544|ti|535026|pi|0|	12
pgi|0000000000535026359|ti|535026|pi|0|	2
pgi|0000000000535026358|ti|535026|pi|0|	2
pgi|0000000000535026501|ti|535026|pi|0|	12
pgi|0000000005350261999|ti|535026|pi|0|	11
pgi|0000000005350262030|ti|535026|pi|0|	12
pgi|0000000005350262094|ti|535026|pi|0|	19
pgi|0000000005350262189|ti|535026|pi|0|	11
pgi|0000000005350262580|ti|535026|pi|0|	18
pgi|0000000005350264180|ti|535026|pi|0|	17
pgi|0000000000535026672|ti|535026|pi|0|	5
pgi|0000000000535026416|ti|535026|pi|0|	2
pgi|0000000005350263083|ti|535026|pi|0|	1
pgi|0000000005350261711|ti|535026|pi|0|	2
pgi|0000000000535026529|ti|535026|pi|0|	1
pgi|0000000000535026911|ti|535026|pi|0|	1
pgi|0000000005350262816|ti|535026|pi|0|	1
pgi|0000000005350262658|ti|535026|pi|0|	1
pgi|0000000005350263568|ti|535026|pi|0|	10
pgi|0000000005350261668|ti|535026|pi|0|	1
pgi|0000000005350264008|ti|535026|pi|0|	1
pgi|0000000000535026952|ti|535026|pi|0|	13
pgi|0000000005350263651|ti|535026|pi|0|	5
pgi|0000000005350262428|ti|535026|pi|0|	5
pgi|0000000005350261075|ti|535026|pi|0|	1
pgi|0000000005350261544|ti|535026|pi|0|	2
pgi|0000000000535026961|ti|535026|pi|0|	1
pgi|0000000000535026684|ti|535026|pi|0|	9
pgi|0000000005350261766|ti|535026|pi|0|	6
pgi|0000000005350261954|ti|535026|pi|0|	5
pgi|0000000000535026347|ti|535026|pi|0|	2
pgi|0000000000053502665|ti|535026|pi|0|	4
pgi|0000000005350262466|ti|535026|pi|0|	1
pgi|0000000000053502699|ti|535026|pi|0|	1
pgi|0000000000535026551|ti|535026|pi|0|	2
pgi|0000000005350262446|ti|535026|pi|0|	1
pgi|0000000005350262447|ti|535026|pi|0|	1
pgi|0000000005350261471|ti|535026|pi|0|	5
pgi|0000000005350261561|ti|535026|pi|0|	1
pgi|0000000005350261560|ti|535026|pi|0|	1
pgi|0000000005350261344|ti|535026|pi|0|	4
pgi|0000000005350264149|ti|535026|pi|0|	4
pgi|0000000005350261055|ti|535026|pi|0|	4
pgi|0000000005350261368|ti|535026|pi|0|	9
pgi|0000000005350262343|ti|535026|pi|0|	1
pgi|0000000005350263024|ti|535026|pi|0|	1
pgi|0000000005350264054|ti|535026|pi|0|	1
pgi|0000000005350264123|ti|535026|pi|0|	2
pgi|0000000000535026480|ti|535026|pi|0|	8
pgi|0000000005350263152|ti|535026|pi|0|	13
pgi|0000000000535026547|ti|535026|pi|0|	11
pgi|0000000005350261977|ti|535026|pi|0|	19
pgi|0000000005350263479|ti|535026|pi|0|	8
pgi|0000000005350261991|ti|535026|pi|0|	1
pgi|0000000005350261709|ti|535026|pi|0|	1
pgi|0000000005350262108|ti|535026|pi|0|	11
pgi|0000000005350261997|ti|535026|pi|0|	12
pgi|0000000000535026647|ti|535026|pi|0|	6
pgi|0000000000535026481|ti|535026|pi|0|	2
pgi|0000000000535026427|ti|535026|pi|0|	11
pgi|0000000005350262185|ti|535026|pi|0|	8
pgi|0000000005350262228|ti|535026|pi|0|	1
pgi|0000000005350261609|ti|535026|pi|0|	2
pgi|0000000005350263930|ti|535026|pi|0|	2
pgi|0000000005350263849|ti|535026|pi|0|	1
pgi|0000000005350261343|ti|535026|pi|0|	1
pgi|0000000005350262962|ti|535026|pi|0|	1
pgi|0000000005350262113|ti|535026|pi|0|	11
pgi|0000000005350261967|ti|535026|pi|0|	1
pgi|0000000005350264312|ti|535026|pi|0|	2
pgi|0000000005350263715|ti|535026|pi|0|	4
pgi|0000000000535026899|ti|535026|pi|0|	11
pgi|0000000005350262810|ti|535026|pi|0|	2
pgi|0000000005350261097|ti|535026|pi|0|	1
pgi|0000000005350261776|ti|535026|pi|0|	9
pgi|0000000005350263762|ti|535026|pi|0|	11
pgi|0000000005350262709|ti|535026|pi|0|	1
pgi|0000000005350261610|ti|535026|pi|0|	2
pgi|0000000005350263390|ti|535026|pi|0|	4
pgi|0000000005350261233|ti|535026|pi|0|	12
pgi|0000000005350261894|ti|535026|pi|0|	1
pgi|0000000005350262592|ti|535026|pi|0|	12
pgi|0000000005350262220|ti|535026|pi|0|	5
pgi|0000000005350264136|ti|535026|pi|0|	5
pgi|0000000005350263503|ti|535026|pi|0|	2
pgi|0000000000535026207|ti|535026|pi|0|	5
pgi|0000000005350264201|ti|535026|pi|0|	11
pgi|0000000000535026615|ti|535026|pi|0|	4
pgi|0000000005350261305|ti|535026|pi|0|	2
pgi|0000000005350261362|ti|535026|pi|0|	8
pgi|0000000005350261043|ti|535026|pi|0|	2
pgi|0000000005350262582|ti|535026|pi|0|	2
pgi|0000000005350261247|ti|535026|pi|0|	2
pgi|0000000005350263129|ti|535026|pi|0|	1
pgi|0000000005350263839|ti|535026|pi|0|	1
pgi|0000000005350264171|ti|535026|pi|0|	11
pgi|0000000005350261624|ti|535026|pi|0|	1
pgi|0000000005350262145|ti|535026|pi|0|	1
pgi|0000000000535026239|ti|535026|pi|0|	14
pgi|0000000005350262609|ti|535026|pi|0|	11
pgi|0000000005350261415|ti|535026|pi|0|	2
pgi|0000000005350262662|ti|535026|pi|0|	2
pgi|0000000005350263867|ti|535026|pi|0|	2
pgi|0000000000535026750|ti|535026|pi|0|	2
pgi|0000000005350263070|ti|535026|pi|0|	2
pgi|0000000000535026100|ti|535026|pi|0|	2
pgi|0000000000535026235|ti|535026|pi|0|	11
pgi|0000000005350261436|ti|535026|pi|0|	1
pgi|0000000005350261547|ti|535026|pi|0|	1
pgi|0000000005350263177|ti|535026|pi|0|	5
pgi|0000000005350262499|ti|535026|pi|0|	1
pgi|0000000005350264179|ti|535026|pi|0|	1
pgi|0000000000535026567|ti|535026|pi|0|	1
pgi|0000000005350263013|ti|535026|pi|0|	2
pgi|0000000005350263012|ti|535026|pi|0|	2
pgi|0000000005350261049|ti|535026|pi|0|	5
pgi|0000000005350263150|ti|535026|pi|0|	5
pgi|0000000005350264092|ti|535026|pi|0|	2
pgi|0000000005350264233|ti|535026|pi|0|	2
pgi|0000000005350264133|ti|535026|pi|0|	3
pgi|0000000000535026630|ti|535026|pi|0|	8
pgi|0000000000535026445|ti|535026|pi|0|	8
pgi|0000000005350263799|ti|535026|pi|0|	2
pgi|0000000005350261383|ti|535026|pi|0|	11
pgi|0000000005350262013|ti|535026|pi|0|	12
pgi|0000000005350261363|ti|535026|pi|0|	7
pgi|0000000005350261394|ti|535026|pi|0|	4
pgi|0000000005350261602|ti|535026|pi|0|	2
pgi|0000000005350261896|ti|535026|pi|0|	9
pgi|0000000005350262861|ti|535026|pi|0|	1
pgi|0000000000535026764|ti|535026|pi|0|	4
pgi|0000000005350264258|ti|535026|pi|0|	21
pgi|0000000005350262844|ti|535026|pi|0|	4
pgi|0000000005350263088|ti|535026|pi|0|	1
pgi|0000000005350263616|ti|535026|pi|0|	5
pgi|0000000005350261605|ti|535026|pi|0|	5
pgi|0000000005350261115|ti|535026|pi|0|	9
pgi|0000000000535026982|ti|535026|pi|0|	9
pgi|0000000005350263596|ti|535026|pi|0|	11
pgi|0000000005350263830|ti|535026|pi|0|	2
pgi|0000000005350262882|ti|535026|pi|0|	4
pgi|0000000005350262210|ti|535026|pi|0|	2
pgi|0000000005350262044|ti|535026|pi|0|	2
pgi|0000000005350263614|ti|535026|pi|0|	1
pgi|0000000005350263889|ti|535026|pi|0|	4
pgi|0000000005350263991|ti|535026|pi|0|	12
pgi|0000000005350262043|ti|535026|pi|0|	19
pgi|0000000005350262602|ti|535026|pi|0|	12
pgi|0000000005350263253|ti|535026|pi|0|	4
pgi|0000000005350263254|ti|535026|pi|0|	4
pgi|0000000005350261978|ti|535026|pi|0|	19
pgi|0000000005350263775|ti|535026|pi|0|	9
pgi|0000000005350261596|ti|535026|pi|0|	2
pgi|0000000005350263711|ti|535026|pi|0|	1
pgi|0000000000535026990|ti|535026|pi|0|	2
pgi|0000000005350264284|ti|535026|pi|0|	21
pgi|0000000005350264316|ti|535026|pi|0|	21
pgi|0000000005350262277|ti|535026|pi|0|	2
pgi|0000000005350262200|ti|535026|pi|0|	2
pgi|0000000000535026632|ti|535026|pi|0|	8
pgi|0000000005350264157|ti|535026|pi|0|	2
pgi|0000000005350261708|ti|535026|pi|0|	2
pgi|0000000005350261932|ti|535026|pi|0|	11
pgi|0000000000535026489|ti|535026|pi|0|	4
pgi|0000000000535026530|ti|535026|pi|0|	12
pgi|0000000000535026594|ti|535026|pi|0|	18
pgi|0000000005350261906|ti|535026|pi|0|	11
pgi|0000000005350262002|ti|535026|pi|0|	19
pgi|0000000005350262066|ti|535026|pi|0|	12
pgi|0000000005350262098|ti|535026|pi|0|	11
pgi|0000000005350262194|ti|535026|pi|0|	12
pgi|0000000000535026193|ti|535026|pi|0|	1
pgi|0000000005350263520|ti|535026|pi|0|	11
pgi|0000000005350262398|ti|535026|pi|0|	11
pgi|0000000005350262442|ti|535026|pi|0|	5
pgi|0000000005350262940|ti|535026|pi|0|	1
pgi|0000000005350263570|ti|535026|pi|0|	9
pgi|0000000000535026121|ti|535026|pi|0|	1
pgi|0000000005350263667|ti|535026|pi|0|	1
pgi|0000000005350262332|ti|535026|pi|0|	2
pgi|0000000005350261513|ti|535026|pi|0|	1
pgi|0000000005350262007|ti|535026|pi|0|	12
pgi|0000000005350264134|ti|535026|pi|0|	12
pgi|0000000000535026853|ti|535026|pi|0|	3
pgi|0000000005350262349|ti|535026|pi|0|	5
pgi|0000000000053502652|ti|535026|pi|0|	1
pgi|0000000000535026962|ti|535026|pi|0|	1
pgi|0000000005350263727|ti|535026|pi|0|	1
pgi|0000000005350262581|ti|535026|pi|0|	19
pgi|0000000005350264322|ti|535026|pi|0|	1
pgi|0000000000535026442|ti|535026|pi|0|	11
pgi|0000000005350261239|ti|535026|pi|0|	1
pgi|0000000005350262591|ti|535026|pi|0|	1
pgi|0000000005350262029|ti|535026|pi|0|	2
pgi|0000000005350261757|ti|535026|pi|0|	2
pgi|0000000005350261698|ti|535026|pi|0|	2
pgi|0000000005350261226|ti|535026|pi|0|	2
pgi|0000000005350262734|ti|535026|pi|0|	12
pgi|0000000005350262684|ti|535026|pi|0|	1
pgi|0000000005350262683|ti|535026|pi|0|	1
pgi|0000000005350261655|ti|535026|pi|0|	4
pgi|0000000005350264102|ti|535026|pi|0|	4
pgi|0000000005350261315|ti|535026|pi|0|	11
pgi|0000000005350261695|ti|535026|pi|0|	5
pgi|0000000005350263742|ti|535026|pi|0|	11
pgi|0000000005350263077|ti|535026|pi|0|	11
pgi|0000000005350262700|ti|535026|pi|0|	8
pgi|0000000000535026729|ti|535026|pi|0|	18
pgi|0000000000535026761|ti|535026|pi|0|	17
pgi|0000000005350261568|ti|535026|pi|0|	1
pgi|0000000005350262990|ti|535026|pi|0|	1
pgi|0000000005350264257|ti|535026|pi|0|	2
pgi|0000000005350263736|ti|535026|pi|0|	2
pgi|0000000000535026357|ti|535026|pi|0|	1
pgi|0000000005350262761|ti|535026|pi|0|	1
pgi|0000000005350261972|ti|535026|pi|0|	12
pgi|0000000005350262648|ti|535026|pi|0|	1
pgi|0000000005350262777|ti|535026|pi|0|	4
pgi|0000000005350262102|ti|535026|pi|0|	11
pgi|0000000000535026375|ti|535026|pi|0|	1
pgi|0000000005350261651|ti|535026|pi|0|	1
pgi|0000000005350261294|ti|535026|pi|0|	1
pgi|0000000005350262824|ti|535026|pi|0|	1
pgi|0000000005350261823|ti|535026|pi|0|	1
pgi|0000000005350261293|ti|535026|pi|0|	1
pgi|0000000005350263664|ti|535026|pi|0|	1
pgi|0000000000053502644|ti|535026|pi|0|	2
pgi|0000000005350264271|ti|535026|pi|0|	21
pgi|0000000005350264229|ti|535026|pi|0|	9
pgi|0000000005350263784|ti|535026|pi|0|	2
pgi|0000000005350263719|ti|535026|pi|0|	1
pgi|0000000005350262871|ti|535026|pi|0|	1
pgi|0000000005350263142|ti|535026|pi|0|	2
pgi|0000000005350262470|ti|535026|pi|0|	4
pgi|0000000005350264047|ti|535026|pi|0|	1
pgi|0000000000535026835|ti|535026|pi|0|	12
pgi|0000000005350262034|ti|535026|pi|0|	11
pgi|0000000005350261969|ti|535026|pi|0|	12
pgi|0000000000535026195|ti|535026|pi|0|	1
pgi|0000000005350263149|ti|535026|pi|0|	9
pgi|0000000000535026118|ti|535026|pi|0|	1
pgi|0000000005350261847|ti|535026|pi|0|	1
pgi|0000000005350263118|ti|535026|pi|0|	1
pgi|0000000000535026531|ti|535026|pi|0|	12
pgi|0000000005350263787|ti|535026|pi|0|	2
pgi|0000000005350263881|ti|535026|pi|0|	5
pgi|0000000000535026456|ti|535026|pi|0|	1
pgi|0000000005350261207|ti|535026|pi|0|	1
pgi|0000000005350261438|ti|535026|pi|0|	8
pgi|0000000000053502649|ti|535026|pi|0|	1
pgi|0000000005350262027|ti|535026|pi|0|	12
pgi|0000000005350261985|ti|535026|pi|0|	12
pgi|0000000005350262809|ti|535026|pi|0|	11
pgi|0000000005350263330|ti|535026|pi|0|	2
pgi|0000000005350262630|ti|535026|pi|0|	5
pgi|0000000005350262484|ti|535026|pi|0|	2
pgi|0000000005350263669|ti|535026|pi|0|	1
pgi|0000000005350264317|ti|535026|pi|0|	1
pgi|0000000005350264113|ti|535026|pi|0|	1
pgi|0000000000535026555|ti|535026|pi|0|	1
pgi|0000000005350264119|ti|535026|pi|0|	1
pgi|0000000000535026177|ti|535026|pi|0|	2
pgi|0000000000535026528|ti|535026|pi|0|	1
pgi|0000000005350263406|ti|535026|pi|0|	1
pgi|0000000005350263862|ti|535026|pi|0|	2
pgi|0000000005350263956|ti|535026|pi|0|	9
pgi|0000000000053502630|ti|535026|pi|0|	2
pgi|0000000005350261452|ti|535026|pi|0|	11
pgi|0000000000053502693|ti|535026|pi|0|	13
pgi|0000000005350261155|ti|535026|pi|0|	11
pgi|0000000005350261771|ti|535026|pi|0|	10
pgi|0000000000535026735|ti|535026|pi|0|	13
pgi|0000000005350262063|ti|535026|pi|0|	4
pgi|0000000000535026309|ti|535026|pi|0|	13
pgi|0000000005350264170|ti|535026|pi|0|	4
pgi|0000000005350264318|ti|535026|pi|0|	8
pgi|0000000005350262981|ti|535026|pi|0|	6
pgi|0000000005350263446|ti|535026|pi|0|	8
pgi|0000000005350264231|ti|535026|pi|0|	11
pgi|0000000005350262161|ti|535026|pi|0|	9
pgi|0000000005350261163|ti|535026|pi|0|	1
pgi|0000000005350262310|ti|535026|pi|0|	1
pgi|0000000005350261791|ti|535026|pi|0|	15
pgi|0000000005350263861|ti|535026|pi|0|	1
pgi|0000000005350261959|ti|535026|pi|0|	1
pgi|0000000005350261958|ti|535026|pi|0|	1
pgi|0000000005350263860|ti|535026|pi|0|	1
pgi|0000000005350262105|ti|535026|pi|0|	11
pgi|0000000005350263102|ti|535026|pi|0|	11
pgi|0000000005350262423|ti|535026|pi|0|	1
pgi|0000000000535026983|ti|535026|pi|0|	4
pgi|0000000005350261720|ti|535026|pi|0|	14
pgi|0000000005350262150|ti|535026|pi|0|	14
pgi|0000000000535026601|ti|535026|pi|0|	4
pgi|0000000005350262128|ti|535026|pi|0|	1
pgi|0000000005350263811|ti|535026|pi|0|	7
pgi|0000000005350262187|ti|535026|pi|0|	1
pgi|0000000005350264269|ti|535026|pi|0|	1
pgi|0000000005350263358|ti|535026|pi|0|	1
pgi|0000000005350264256|ti|535026|pi|0|	7
pgi|0000000000535026755|ti|535026|pi|0|	9
pgi|0000000000535026430|ti|535026|pi|0|	5
pgi|0000000005350261592|ti|535026|pi|0|	2
pgi|0000000005350261361|ti|535026|pi|0|	8
pgi|0000000000535026809|ti|535026|pi|0|	1
pgi|0000000000053502645|ti|535026|pi|0|	4
pgi|0000000005350261662|ti|535026|pi|0|	4
pgi|0000000005350261674|ti|535026|pi|0|	5
pgi|0000000005350262860|ti|535026|pi|0|	5
pgi|0000000005350263087|ti|535026|pi|0|	1
pgi|0000000000053502625|ti|535026|pi|0|	4
pgi|0000000005350262622|ti|535026|pi|0|	1
pgi|0000000005350261772|ti|535026|pi|0|	4
pgi|0000000005350262072|ti|535026|pi|0|	19
pgi|0000000005350263302|ti|535026|pi|0|	11
pgi|0000000005350261256|ti|535026|pi|0|	4
pgi|0000000005350262571|ti|535026|pi|0|	4
pgi|0000000005350261098|ti|535026|pi|0|	1
pgi|0000000005350261769|ti|535026|pi|0|	2
pgi|0000000000535026262|ti|535026|pi|0|	1
pgi|0000000005350263977|ti|535026|pi|0|	9
pgi|0000000000535026595|ti|535026|pi|0|	18
pgi|0000000005350261875|ti|535026|pi|0|	12
pgi|0000000005350262035|ti|535026|pi|0|	12
pgi|0000000005350261871|ti|535026|pi|0|	12
pgi|0000000005350262099|ti|535026|pi|0|	11
pgi|0000000005350264245|ti|535026|pi|0|	9
pgi|0000000005350261732|ti|535026|pi|0|	1
pgi|0000000005350263590|ti|535026|pi|0|	2
pgi|0000000005350261748|ti|535026|pi|0|	14
pgi|0000000005350262004|ti|535026|pi|0|	12
pgi|0000000005350262036|ti|535026|pi|0|	19
pgi|0000000005350262068|ti|535026|pi|0|	19
pgi|0000000005350262100|ti|535026|pi|0|	11
pgi|0000000000053502685|ti|535026|pi|0|	1
pgi|0000000005350261132|ti|535026|pi|0|	1
pgi|0000000005350262046|ti|535026|pi|0|	4
pgi|0000000005350262875|ti|535026|pi|0|	1
pgi|0000000000535026252|ti|535026|pi|0|	1
pgi|0000000000535026710|ti|535026|pi|0|	1
pgi|0000000005350261856|ti|535026|pi|0|	1
pgi|0000000005350262618|ti|535026|pi|0|	2
pgi|0000000000535026520|ti|535026|pi|0|	1
pgi|0000000005350261505|ti|535026|pi|0|	3
pgi|0000000000053502641|ti|535026|pi|0|	2
pgi|0000000005350263244|ti|535026|pi|0|	2
pgi|0000000000535026955|ti|535026|pi|0|	12
pgi|0000000000053502672|ti|535026|pi|0|	1
pgi|0000000005350263491|ti|535026|pi|0|	8
pgi|0000000005350263439|ti|535026|pi|0|	2
pgi|0000000005350262926|ti|535026|pi|0|	1
pgi|0000000005350264057|ti|535026|pi|0|	1
pgi|0000000005350264283|ti|535026|pi|0|	1
pgi|0000000005350263760|ti|535026|pi|0|	1
pgi|0000000005350261194|ti|535026|pi|0|	5
pgi|0000000005350261909|ti|535026|pi|0|	4
pgi|0000000000535026319|ti|535026|pi|0|	1
pgi|0000000000535026465|ti|535026|pi|0|	1
pgi|0000000005350262575|ti|535026|pi|0|	4
pgi|0000000005350261252|ti|535026|pi|0|	4
pgi|0000000000535026249|ti|535026|pi|0|	1
pgi|0000000005350261217|ti|535026|pi|0|	1
pgi|0000000000535026895|ti|535026|pi|0|	16
pgi|0000000000535026477|ti|535026|pi|0|	3
pgi|0000000000535026631|ti|535026|pi|0|	1
pgi|0000000005350261584|ti|535026|pi|0|	1
pgi|0000000005350261585|ti|535026|pi|0|	1
pgi|0000000000535026399|ti|535026|pi|0|	12
pgi|0000000005350262315|ti|535026|pi|0|	1
pgi|0000000005350261500|ti|535026|pi|0|	1
pgi|0000000005350261317|ti|535026|pi|0|	1
pgi|0000000005350262181|ti|535026|pi|0|	1
pgi|0000000005350262195|ti|535026|pi|0|	1
pgi|0000000005350263359|ti|535026|pi|0|	1
pgi|0000000005350262028|ti|535026|pi|0|	1
pgi|0000000000535026362|ti|535026|pi|0|	1
pgi|0000000005350262359|ti|535026|pi|0|	1
pgi|0000000005350262951|ti|535026|pi|0|	2
pgi|0000000005350261349|ti|535026|pi|0|	2
pgi|0000000005350261841|ti|535026|pi|0|	2
pgi|0000000005350262567|ti|535026|pi|0|	11
pgi|0000000005350261260|ti|535026|pi|0|	11
pgi|0000000005350262114|ti|535026|pi|0|	11
pgi|0000000005350261952|ti|535026|pi|0|	16
pgi|0000000005350262110|ti|535026|pi|0|	11
pgi|0000000005350262323|ti|535026|pi|0|	4
pgi|0000000005350262325|ti|535026|pi|0|	4
pgi|0000000000535026297|ti|535026|pi|0|	1
pgi|0000000005350261154|ti|535026|pi|0|	5
pgi|0000000005350263283|ti|535026|pi|0|	1
pgi|0000000000535026212|ti|535026|pi|0|	13
pgi|0000000005350263197|ti|535026|pi|0|	1
pgi|0000000005350261458|ti|535026|pi|0|	8
pgi|0000000005350261630|ti|535026|pi|0|	1
pgi|0000000000535026765|ti|535026|pi|0|	13
pgi|0000000000535026117|ti|535026|pi|0|	1
pgi|0000000005350262898|ti|535026|pi|0|	4
pgi|0000000005350262022|ti|535026|pi|0|	5
pgi|0000000005350262054|ti|535026|pi|0|	19
pgi|0000000005350262086|ti|535026|pi|0|	12
pgi|0000000000535026125|ti|535026|pi|0|	1
pgi|0000000005350262095|ti|535026|pi|0|	11
pgi|0000000005350261459|ti|535026|pi|0|	4
pgi|0000000000535026934|ti|535026|pi|0|	11
pgi|0000000005350263084|ti|535026|pi|0|	1
pgi|0000000005350263054|ti|535026|pi|0|	13
pgi|0000000005350263649|ti|535026|pi|0|	1
pgi|0000000005350261965|ti|535026|pi|0|	9
pgi|0000000005350264030|ti|535026|pi|0|	8
pgi|0000000005350263041|ti|535026|pi|0|	5
pgi|0000000005350262457|ti|535026|pi|0|	1
pgi|0000000005350262947|ti|535026|pi|0|	2
pgi|0000000005350263904|ti|535026|pi|0|	2
pgi|0000000005350263361|ti|535026|pi|0|	2
pgi|0000000005350261181|ti|535026|pi|0|	2
pgi|0000000005350262504|ti|535026|pi|0|	2
pgi|0000000005350262477|ti|535026|pi|0|	3
pgi|0000000005350261705|ti|535026|pi|0|	2
pgi|0000000005350263582|ti|535026|pi|0|	8
pgi|0000000000535026334|ti|535026|pi|0|	1
pgi|0000000000535026268|ti|535026|pi|0|	1
pgi|0000000005350263414|ti|535026|pi|0|	4
pgi|0000000005350261588|ti|535026|pi|0|	2
pgi|0000000000053502633|ti|535026|pi|0|	4
pgi|0000000005350261061|ti|535026|pi|0|	3
pgi|0000000005350261612|ti|535026|pi|0|	2
pgi|0000000005350263498|ti|535026|pi|0|	2
pgi|0000000005350262857|ti|535026|pi|0|	2
pgi|0000000005350262174|ti|535026|pi|0|	1
pgi|0000000000535026406|ti|535026|pi|0|	11
pgi|0000000005350263636|ti|535026|pi|0|	13
pgi|0000000000535026837|ti|535026|pi|0|	1
pgi|0000000005350263672|ti|535026|pi|0|	1
pgi|0000000000535026708|ti|535026|pi|0|	2
pgi|0000000005350262664|ti|535026|pi|0|	1
pgi|0000000000535026307|ti|535026|pi|0|	1
pgi|0000000005350262743|ti|535026|pi|0|	5
pgi|0000000000535026596|ti|535026|pi|0|	18
pgi|0000000005350261170|ti|535026|pi|0|	9
pgi|0000000005350262010|ti|535026|pi|0|	12
pgi|0000000005350262073|ti|535026|pi|0|	12
pgi|0000000005350261601|ti|535026|pi|0|	1
pgi|0000000000535026979|ti|535026|pi|0|	8
pgi|0000000005350261266|ti|535026|pi|0|	9
